sample_key,idx,verifier_group,target,project,cwe,func_char_len,func_line_count,func_signature,zero_shot_pred,icl_pred,old_rag_pred,positive_weighted_rag_pred,balanced_grouped_no_label_bc_pred,retrieval_top1_evidence_role,retrieval_pos_neg_margin_max,method_pred_entropy,top_calls
idx:196691,196691,positive_weighted_rag_baseline_only,1,gpac,CWE-703,11818,358,static GF_Err isoffin_process(GF_Filter *filter),1,1,0,0,1,vulnerable_changed,0.004747152328491211,0.8112781244591328,gf_filter_pck_set_property|GF_LOG|gf_filter_pck_set_sap|gf_list_get|gf_filter_pid_get_property|gf_isom_get_sample_count|PROP_BOOL|gf_filter_pid_is_eos|gf_filter_pid_drop_packet|gf_filter_pid_set_eos|isor_reader_release_sample|PROP_UINT|PROP_DATA|PROP_FRAC64_INT|PROP_LONGUINT|gf_isom_get_tfrf|gf_filter_pid_set_info_str|isoffin_process|gf_filter_get_udta|gf_list_count
idx:197326,197326,positive_weighted_rag_baseline_only,1,tensorflow,CWE-703,2300,56,"static Status ParseEquation(const string& equation,",1,0,0,0,0,vulnerable_context,0.0002384781837463379,0.954434002924965,resize|at|size|MapToLabels|ParseEquation|TF_RETURN_IF_ERROR|ParseEinsumEquation|to|GetDimensionType|OK
idx:216945,216945,positive_weighted_rag_baseline_only,1,server,CWE-617,1828,58,"bool Item_equal::create_pushable_equalities(THD *thd,",1,0,0,0,0,vulnerable_changed,0.0012508034706115723,0.5435644431995964,build_clone|new|Item_func_eq|push_back|set_item_equal|create_pushable_equalities|get_const|it|set_extraction_flag
idx:195019,195019,positive_weighted_rag_baseline_only,1,tensorflow,CWE-617,2808,75,"Status ConstantFolding::EvaluateOneFoldable(const NodeDef& node,",1,0,0,0,1,vulnerable_changed,0.005847573280334473,0.954434002924965,Status|StrCat|at|size|name|TF_RETURN_IF_ERROR|dtype|tensor_shape|EvaluateOneFoldable|MakeCleanup|input|ParseTensorName|index|GetNode|IsReallyConstant|CheckAttrExists|attr|tensor|ToString|Tensor
idx:199851,199851,positive_weighted_rag_baseline_only,1,vim,CWE-787,5582,218,ex_retab(exarg_T *eap),1,0,0,0,1,vulnerable_changed,0.003183126449584961,0.954434002924965,tabstop_count|_|vim_free|emsg|mch_memmove|tabstop_first|redraw_curbuf_later|ex_retab|tabstop_set|vim_isdigit|vim_strnsave|getdigits|semsg|ml_get|VIM_ISWHITE|tabstop_fromto|u_save|STRLEN|alloc|ml_replace
idx:198439,198439,positive_weighted_rag_baseline_only,1,mruby,CWE-288,50746,1828,"mrb_vm_exec(mrb_state *mrb, const struct RProc *proc, const mrb_code *pc)",1,1,1,0,1,fixed_changed,-0.004718959331512451,0.5435644431995964,CASE|mrb_gc_arena_restore|mrb_assert|TYPES2|mrb_type|mrb_exc_set|mrb_nil_value|mrb_integer|mrb_obj_value|cipop|mrb_ary_new_from_values|CHECKPOINT_RESTORE|CHECKPOINT_MAIN|CHECKPOINT_END|mrb_array_p|ARY_PTR|UNWIND_ENSURE|MRB_OPSYM|mrb_nil_p|mrb_exc_new_lit
idx:242619,242619,positive_weighted_rag_baseline_only,0,tensorflow,CWE-703,517,17,void Compute(OpKernelContext* ctx) override {,0,0,0,1,1,safe_background,0.0,0.954434002924965,size|num_outputs|Compute|OP_REQUIRES_OK|GetBuffer|def|scope|Get|OP_REQUIRES|InvalidArgument|set_output
idx:301481,301481,positive_weighted_rag_baseline_only,0,vim,CWE-787,39439,1431,suggest_trie_walk(,0,0,1,1,0,vulnerable_context,0.007527172565460205,1.0,PROF_STORE|mb_ptr2char|mb_ptr2len|sprintf|go_deeper|mch_memmove|mb_char2bytes|spell_iswordp|TRY_DEEPER|MB_CPTR2LEN|STRLEN|skiptowhite|MB_PTR_BACK|utf_iscomposing|badword_captype|make_case_word|score_wordcount_adj|add_suggestion|nofold_len|find_keepcap_word
idx:483053,483053,positive_weighted_rag_baseline_only,0,linux,CWE-269,713,25,"static ssize_t cgroup_release_agent_write(struct kernfs_open_file *of,",0,1,1,1,1,vulnerable_changed,0.0010017156600952148,0.8112781244591328,cgroup_release_agent_write|BUILD_BUG_ON|capable|cgroup_kn_lock_live|spin_lock|strlcpy|strstrip|spin_unlock|cgroup_kn_unlock
idx:214335,214335,positive_weighted_rag_baseline_only,1,ceph,CWE-79,7013,211,"int RGWGetObj_ObjStore_S3::send_response_data(bufferlist& bl, off_t bl_ofs,",1,1,1,0,0,vulnerable_changed,0.006202876567840576,0.8112781244591328,dump_header|ldpp_dout|end|c_str|length|compare|find|decode|catch|set_req_state_err|dump_errno|encode_json|decode_attr_bl_single_value|dump_header_if_nonempty|dump_etag|strcmp|begin|count|end_header|dump_body
idx:210484,210484,positive_weighted_rag_baseline_only,1,linux,CWE-125,2805,97,"static int io_read(struct io_kiocb *req, unsigned int issue_flags)",1,0,1,0,1,vulnerable_changed,0.0039018988609313965,0.8112781244591328,iov_iter_count|io_setup_async_rw|kfree|io_iter_do_read|io_read|io_import_iovec|io_file_supports_async|rw_verify_area|io_kiocb_ppos|unlikely|iov_iter_revert|io_rw_should_retry|kiocb_done
idx:212433,212433,positive_weighted_rag_baseline_only,1,vim,CWE-416,16686,686,do_tag(,1,1,0,0,0,vulnerable_changed,0.010997593402862549,1.0,defined|_|emsg|vim_strsave|tagstack_clear_entry|parse_match|FreeWild|cs_free_tags|STRCMP|vim_free|jumpto_tag|semsg|set_vim_var_string|do_tag|tag|free_string_option|CLEAR_POS|fails|buflist_getfile|setpcmark
idx:207150,207150,positive_weighted_rag_baseline_only,1,squirrel,CWE-703,600,18,static SQInteger thread_call(HSQUIRRELVM v),1,1,0,0,0,safe_background,-0.00350266695022583,0.954434002924965,_thread|sq_move|thread_call|stack_get|sq_type|sq_gettop|Push|SQ_SUCCEEDED|sq_call|sq_pop|sq_throwerror|_SC
idx:216906,216906,positive_weighted_rag_baseline_only,1,server,CWE-400,155,6,void ha_maria::drop_table(const char *name),1,1,0,0,0,safe_background,-0.0042198896408081055,0.954434002924965,drop_table|DBUG_ASSERT|ha_close|maria_delete_table_files
idx:201353,201353,positive_weighted_rag_baseline_only,1,wireless-drivers,CWE-415,1417,59,"static int rsi_init_usb_interface(struct rsi_hw *adapter,",1,1,0,0,1,vulnerable_changed,0.0025211572647094727,0.954434002924965,rsi_dbg|kfree|rsi_init_usb_interface|kzalloc|interface_to_usbdev|rsi_find_bulk_in_and_out_endpoints|usb_set_intfdata|kmalloc|rsi_usb_init_rx
idx:391628,391628,positive_weighted_rag_baseline_only,0,linux,CWE-120,393,22,"static ssize_t add_slot_store(struct kobject *kobj, struct kobj_attribute *attr,",0,0,0,1,1,fixed_changed,9.131431579589844e-05,0.954434002924965,add_slot_store|strscpy|strchr|dlpar_add_slot
idx:216965,216965,positive_weighted_rag_baseline_only,1,server,CWE-617,5013,146,multi_update::initialize_tables(JOIN *join),1,1,1,0,1,vulnerable_changed,0.013579607009887695,0.5435644431995964,DBUG_RETURN|extra|prepare_for_position|push_back|initialize_tables|DBUG_ENTER|unlikely|error_if_full_join|pair|DBUG_ASSERT|head|safe_update_on_fly|vers_check_update|independent|join_free|first_inner_unit|next_unit|first_select|next_select|master_unit
idx:198374,198374,positive_weighted_rag_baseline_only,1,tensorflow,CWE-703,5377,124,void Compute(OpKernelContext* ctx) override {,1,0,0,0,1,vulnerable_context,-0.0010074377059936523,0.954434002924965,dim_size|OP_REQUIRES_OK|TensorShape|input|OP_REQUIRES|InvalidArgument|allocate_output|dims|forward_input_or_allocate_output|allocate_temp|v|Compute
idx:195308,195308,positive_weighted_rag_baseline_only,1,flatpak,CWE-20,10440,275,"setup_seccomp (FlatpakBwrap   *bwrap,",1,0,1,0,1,vulnerable_changed,0.001347362995147705,0.8112781244591328,SCMP_SYS|flatpak_fail_error|_|SCMP_ACT_ERRNO|SCMP_A0|strcmp|seccomp_rule_add|defined|G_N_ELEMENTS|SCMP_A1|clone3|seccomp_arch_add|g_return_val_if_fail|seccomp_rule_add_exact|setup_seccomp|__attribute__|cleanup|tty|clone|g_auto
idx:195039,195039,positive_weighted_rag_baseline_only,1,tensorflow,CWE-354,3831,83,"void operator()(OpKernelContext* ctx, const Tensor& input,",1,1,1,0,1,vulnerable_changed,0.0006667971611022949,0.5435644431995964,dim_size|shuffle|dtype|TensorShape|post_shuffle|device|pre_shuffle|TODO|operator|DCHECK|shuffles_completed|DecrementCount|input_shuffled|filter_shuffled|Wait|output_shuffled|BrainPadding2EigenPadding|rev_shuffle
idx:204073,204073,positive_weighted_rag_baseline_only,1,shapelib,CWE-415,737,37,"static char ** split(const char *arg, const char *delim) {",1,1,1,0,1,vulnerable_changed,0.004907548427581787,0.5435644431995964,free|dupstr|strtok|realloc|split
idx:196705,196705,positive_weighted_rag_baseline_only,1,tensorflow,CWE-20,1242,31,"Status ValidateInputs(const Tensor *a_indices, const Tensor *a_values,",1,0,0,0,1,fixed_changed,-0.00422823429107666,0.954434002924965,shape|InvalidArgument|DebugString|dims|IsVector|NumElements|a_shape_flat|dim_size|ValidateInputs|IsMatrix|equal|OK
idx:211103,211103,positive_weighted_rag_baseline_only,1,file-roller,CWE-22,1690,50,_fr_window_ask_overwrite_dialog (OverwriteData *odata),1,0,0,0,1,vulnerable_changed,0.0022640228271484375,1.0,GTK_WINDOW|_|_fr_window_ask_overwrite_dialog|_g_path_get_relative_basename|g_file_get_child|g_file_query_info_async|g_object_unref|_g_string_list_free|_fr_window_archive_extract_from_edata|_gtk_message_dialog_new|gtk_dialog_set_default_response|GTK_DIALOG|fr_window_show_error_dialog|fr_window_stop_batch|g_free
idx:213528,213528,positive_weighted_rag_baseline_only,1,linux,CWE-416,2176,84,"int cgroup1_parse_param(struct fs_context *fc, struct fs_parameter *param)",1,0,0,0,0,fixed_changed,-6.622076034545898e-05,1.0,invalfc|strcmp|cgroup1_parse_param|cgroup_fc2context|fs_parse|invalf|for_each_subsys|cgroup_ssid_enabled|cgroup1_ssid_disabled|isalnum
idx:196829,196829,positive_weighted_rag_baseline_only,1,tensorflow,CWE-476,869,20,void Compute(OpKernelContext* ctx) override {,1,0,0,0,1,vulnerable_changed,0.0024927258491516113,0.954434002924965,name|OP_REQUIRES_OK|GetHandle|Compute|input|session_state|GetNewId|requested_device|tensor_store|AddTensor|allocate_output|TensorShape|expected_output_dtype|set_maybe_type_name|setConstant
idx:225383,225383,positive_weighted_rag_baseline_only,0,v4l2loopback,CWE-134,1518,49,"static int vidioc_querycap(struct file *file, void *priv,",0,0,1,1,1,vulnerable_changed,0.002740621566772461,1.0,KERNEL_VERSION|snprintf|vidioc_querycap|v4l2loopback_getdevice|video_get_drvdata|strlcpy|memset
idx:207520,207520,positive_weighted_rag_baseline_only,1,rizin,CWE-787,1456,39,"static const ut8 *parse_die(const ut8 *buf, const ut8 *buf_end, RzBinDwarfDebugInfo *info, RzBinDwarfAbbrevDecl *abbrev,",1,1,1,0,1,vulnerable_changed,0.004257678985595703,0.5435644431995964,parse_die|memset|parse_attr_value|strdup|ht_up_insert|free
idx:196894,196894,positive_weighted_rag_baseline_only,1,cryptopp,CWE-399,1059,35,"Integer InvertibleRWFunction::CalculateInverse(RandomNumberGenerator &rng, const Integer &x) const",1,1,1,0,0,safe_background,0.0,0.954434002924965,One|Multiply|Jacobi|IsOdd|ModularSquareRoot|CalculateInverse|DoQuickSanityCheck|modn|Randomize|MultiplicativeInverse|IsZero|Square|CRT|STDMIN|ApplyFunction|Exception
idx:215921,215921,positive_weighted_rag_baseline_only,1,grep,CWE-119,2320,80,"bmexec_trans (kwset_t kwset, char const *text, size_t size)",1,1,1,0,1,vulnerable_changed,0.048949480056762695,0.8112781244591328,U|memchr_kwset|bm_delta2_search|bmexec_trans
idx:209801,209801,positive_weighted_rag_baseline_only,1,mujs,CWE-476,205,12,"void jsP_dumpsyntax(js_State *J, js_Ast *prog, int dominify)",1,0,0,0,0,vulnerable_context,-0.005639076232910156,1.0,jsP_dumpsyntax|pstmlist|pstm|nl|putchar
idx:197801,197801,positive_weighted_rag_baseline_only,1,tensorflow,CWE-345,1688,45,"bool TensorSliceReader::CopySliceData(const string& name,",1,0,0,0,1,fixed_changed,-0.0012814998626708984,0.954434002924965,VLOG|DebugString|FindTensorSlice|data|CopySliceData|l|LoadAllShards|FindWithDefault|CHECK_GE|EncodeTensorNameSlice|Get|ParseProtoUnlimited|CopyDataFromTensorSliceToTensorSlice|shape
idx:195385,195385,positive_weighted_rag_baseline_only,1,flatpak,CWE-276,3354,89,"flatpak_dir_ensure_bundle_remote (FlatpakDir         *self,",1,0,0,0,1,vulnerable_changed,0.008996784687042236,0.8112781244591328,g_autoptr|g_steal_pointer|flatpak_dir_ensure_bundle_remote|flatpak_dir_ensure_repo|flatpak_bundle_load|flatpak_dir_get_deploy_data|g_strdup|flatpak_deploy_data_get_origin|ostree_repo_copy_config|flatpak_dir_get_repo|flatpak_dir_modify_remote|flatpak_decomposed_dup_id|g_file_get_basename|flatpak_dir_create_origin_remote|flatpak_decomposed_get_ref
idx:401525,401525,positive_weighted_rag_baseline_only,0,linux,CWE-200,746,23,void update_process_times(int user_tick),0,0,0,1,0,safe_background,-0.0010606050491333008,0.8112781244591328,update_process_times|account_process_tick|run_local_timers|rcu_sched_clock_irq|in_irq|irq_work_tick|scheduler_tick|IS_ENABLED|run_posix_cpu_timers|activity|this_cpu_add|rol32
idx:212414,212414,positive_weighted_rag_baseline_only,1,linux,CWE-416,5619,231,"static int tc_new_tfilter(struct sk_buff *skb, struct nlmsghdr *n,",1,1,1,0,1,vulnerable_changed,0.007413268089294434,0.5435644431995964,NL_SET_ERR_MSG|IS_ERR|PTR_ERR|mutex_unlock|tfilter_put|tc_new_tfilter|sock_net|netlink_ns_capable|nlmsg_parse_deprecated|nlmsg_data|TC_H_MIN|TC_H_MAJ|TC_H_MAKE|__tcf_qdisc_find|tcf_proto_check_kind|shared|tcf_proto_is_unlocked|rtnl_lock|__tcf_qdisc_cl_find|__tcf_block_find
idx:195038,195038,positive_weighted_rag_baseline_only,1,mruby,CWE-476,877,40,"mrb_ary_shift_m(mrb_state *mrb, mrb_value self)",1,1,1,0,1,vulnerable_changed,0.007182121276855469,0.5435644431995964,ARY_PTR|ARY_SET_LEN|mrb_ary_shift_m|mrb_ary_ptr|ARY_LEN|mrb_get_args|mrb_ary_shift|ary_modify_check|mrb_ary_new|mrb_raise|mrb_ary_new_from_values|ARY_SHARED_P|ary_make_shared
idx:197511,197511,positive_weighted_rag_baseline_only,1,libjpeg,CWE-787,1103,35,void HierarchicalBitmapRequester::PrepareForDecoding(void),1,1,1,0,1,vulnerable_changed,0.004572629928588867,0.5435644431995964,PrepareForDecoding|AllocMem|memset|BuildCommon|ComponentOf|SubXOf|SubYOf|CreateUpsampler|TablesOf|isChromaCentered
idx:201885,201885,positive_weighted_rag_baseline_only,1,vim,CWE-416,34450,1486,regmatch(,1,0,1,0,1,vulnerable_changed,0.008198916912078857,0.8112781244591328,ADVANCE_REGINPUT|OPERAND|regstack_pop|regstack_push|reg_restore|OP|reg_save|mch_errmsg|STRLEN|_|regnext|reg_getline|vim_iswordc_buf|VIM_ISDIGIT|cstrncmp|save_se|restore_se|WITH_NL|re_num_cmp|MB_TOLOWER
idx:195026,195026,positive_weighted_rag_baseline_only,1,linux,CWE-909,1703,78,"nfs4_file_open(struct inode *inode, struct file *filp)",1,0,0,0,1,vulnerable_changed,0.0028592944145202637,0.954434002924965,file_dentry|d_inode|PTR_ERR|IS_ERR|nfs4_file_open|lookup|create|dprintk|file|nfs_check_flags|nfs_open|dget_parent|alloc_nfs_open_context|filemap_write_and_wait|NFS_PROTO|open_context|nfs_file_set_open_context|nfs_fscache_open_file|put_nfs_open_context|dput
idx:199841,199841,positive_weighted_rag_baseline_only,1,radare2,CWE-476,1665,70,"static bool load_buffer(RBinFile *bf, void **bin_obj, RBuffer *buf, ut64 loadaddr, Sdb *sdb) {",1,1,1,0,1,safe_background,0.0013915300369262695,0.5435644431995964,R_FREE|MACH0_|load_buffer|r_buf_ref|r_rebase_info_new_from_mach0|get_prelink_info_range_from_mach0|R_NEW0|r_cf_value_dict_parse|r_list_new|r_list_push|swizzle_io_read|r_buf_free
idx:200895,200895,positive_weighted_rag_baseline_only,1,vim,CWE-703,1117,43,"call_qftf_func(qf_list_T *qfl, int qf_winid, long start_idx, long end_idx)",1,0,0,0,0,safe_background,-0.0023993849754333496,0.954434002924965,dict_add_number|call_qftf_func|dict_alloc_lock|IS_QF_LIST|call_callback|clear_tv|dict_unref
idx:212927,212927,positive_weighted_rag_baseline_only,1,qemu,CWE-835,320,11,"static void sungem_send_packet(SunGEMState *s, const uint8_t *buf,",1,1,1,0,1,safe_background,-0.001790463924407959,1.0,sungem_send_packet|qemu_get_queue|receive|qemu_send_packet
idx:197565,197565,positive_weighted_rag_baseline_only,1,wolfMQTT,CWE-787,7554,241,"static int MqttClient_WaitType(MqttClient *client, void *packet_obj,",1,1,1,0,1,vulnerable_changed,0.004338979721069336,0.5435644431995964,PRINTF|wm_SemUnlock|wm_SemLock|s|MqttClient_RespList_Find|MqttIsPubRespPacket|MqttClient_WaitType|MqttPacket_TypeDesc|MqttClient_RespList_Remove|MqttPacket_Read|MqttClient_DecodePacket|MqttClient_HandlePacket|MqttClient_ReturnCodeToString
idx:197760,197760,positive_weighted_rag_baseline_only,1,tensorflow,CWE-125,1030,24,"TfLiteStatus EvalGatherNd(TfLiteContext* context, const TfLiteTensor* params,",1,0,0,0,0,vulnerable_changed,0.0020112991333007812,0.5435644431995964,EvalGatherNd|ReportError|TfLiteTypeGetName
idx:195029,195029,positive_weighted_rag_baseline_only,1,tensorflow,CWE-125,2052,62,void Node::RunForwardTypeInference() {,1,0,1,0,1,vulnerable_changed,0.002110421657562256,0.954434002924965,size|DebugString|DCHECK|dst_input|at|ClearTypeInfo|def|type_id|args_size|emplace_back|RunForwardTypeInference|VLOG|input_nodes|input_idx|IsControlEdge|src|src_output|FullTypeDef|has_experimental_type|experimental_type
idx:198282,198282,positive_weighted_rag_baseline_only,1,tensorflow,CWE-369,4587,100,"void ReshapeSparseTensor(OpKernelContext *context,",1,1,0,0,1,vulnerable_changed,0.003368377685546875,0.8112781244591328,OP_REQUIRES|InvalidArgument|shape|DebugString|num_elements|OP_REQUIRES_OK|IsVector|dim_size|AddDim|set_output|allocate_output|TensorShape|ReshapeSparseTensor|IsMatrix|NumElements|input_shape|target_shape|set_dim|dims|output_shape_vec
idx:200287,200287,positive_weighted_rag_baseline_only,1,linux,CWE-200,3449,121,"static int __tipc_sendmsg(struct socket *sock, struct msghdr *m, size_t dlen)",1,0,0,0,1,vulnerable_changed,0.008393645286560059,1.0,unlikely|msg_set_type|msg_set_hdr_sz|msg_set_lookup_scope|__tipc_sendmsg|sock_net|tipc_sk|sock_sndtimeo|tipc_sk_type_connectionless|tipc_uaddr_valid|tipc_send_group_bcast|tipc_send_group_anycast|tipc_send_group_unicast|tipc_send_group_mcast|msg_set_syn|tipc_sendmcast|tipc_node2scope|tipc_nametbl_lookup_anycast|tipc_wait_for_cond|tipc_dest_find
idx:195022,195022,positive_weighted_rag_baseline_only,1,glewlwyd,CWE-287,10298,141,"int callback_glewlwyd_user_auth (const struct _u_request * request, struct _u_response * response, void * user_data) {",1,1,1,0,1,vulnerable_changed,0.0025119781494140625,0.5435644431995964,json_object_get|json_string_value|y_log_message|check_result_value|user_session_update|glewlwyd_metrics_increment_counter_va|json_string_length|o_free|ulfius_set_string_body_response|get_session_id|u_map_get_case|json_decref|ulfius_add_cookie_to_response|generate_session_id|json_is_object|callback_glewlwyd_user_auth|ulfius_get_json_body_request|get_ip_source|get_client_hostname|time
idx:195040,195040,positive_weighted_rag_baseline_only,1,tensorflow,CWE-476,2726,62,"Status BuildXlaCompilationCache(DeviceBase* device, FunctionLibraryRuntime* flr,",1,1,0,0,1,vulnerable_changed,0.003389716148376465,0.8112781244591328,ValueOrDie|xla_device_metadata|ok|status|XlaCompilationCache|OK|device_type|type|BuildXlaCompilationCache|client|jit_device_type|PlatformWithId|platform_id|GetForPlatform|cases|operations|compilation|code|Unimplemented|Name
idx:216861,216861,positive_weighted_rag_baseline_only,1,openssl,CWE-125,10741,315,EC_GROUP *EC_GROUP_new_from_ecparameters(const ECPARAMETERS *params),1,0,1,0,1,vulnerable_changed,0.0076334476470947266,0.8112781244591328,ECerr|BN_set_bit|BN_free|ASN1_INTEGER_to_BN|EC_GROUP_free|BN_bin2bn|OBJ_obj2nid|BN_is_negative|BN_is_zero|BN_num_bits|cofactor|EC_GROUP_set_generator|EC_GROUP_set_seed|EC_GROUP_new_from_ecparameters|BN_new|ASN1_INTEGER_get|EC_GROUP_new_curve_GF2m|EC_GROUP_new_curve_GFp|seed|OPENSSL_free
